Example No.,TR-FRET (GDP) IC50 (nM),pERK IC50 (nM),SPR Keq (nM),SMILES,Image from Patent,Structure,curated IUPAC,IUPAC salt free,salt,stereo comment,Smiles (2),Smiles (Canonical),calculated mass,MS Info (patent),molweight (patent),diff molweight,SPR Keq (nM) (NX),TR-FRET (GDP) IC50 (nM) (NX),pERK IC50 (NX),R1,R2,R3,R4,Core of [Smiles (2)] for [Ad-hoc query] in [Ad-hoc list],rdkit:TPSA,status,comment,FG Status,Details,FG Comment,Prediction Status,Prob(<= 3 cm-6/s),LE-MDCK Classification,status (2),comment (2),FG Status (2),Details (2),FG Comment (2),Prediction Status (2),Prob(<= -5 cm/s),PAMPA Classification,status (3),comment (3),FG Status (3),Details (3),Prob(<= 10 uM),FG Comment (3),Prediction Status (3),pH6.8 HT Solubility Classification,status (4),comment (4),FG Status (4),Details (4),FG Comment (4),Prediction Status (4),nibr:logD(pH=7.4),status (5),comment (5),FG Status (5),Details (5),FG Comment (5),Prediction Status (5),nibr:logP,status (6),comment (6),map:HLM_CLint (0.95 confidence interval),map:HLM_CLint,status (7),comment (7),map:RLM_CLint (0.95 confidence interval),map:RLM_CLint
15,260.3,,208.5,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C(C)=CC=CC6=CC=C5)=C7F)C7=N2)CCC1,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-methylnaphthalen-1-yl)-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-methylnaphthalen-1-yl)-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-methylnaphthalen-1-yl)-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine",,,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C(C)=CC=CC6=CC=C5)=C7F)C7=N2)CCC1,Cc1cccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,512.2699879126,"[M+H],",513.3,1.03001208739988,208.5,260.3,,CN1CCC[C@H]1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Cc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9008380174636841, ""> 3"": 0.09916195273399353}}",,OK,0.900838017463684,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.2739464693723679, ""> -5"": 0.726053530627632}}",,OK,0.273946469372368,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.00338763, '> 10uM': 0.99661237}}",0.00338762998580933,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.71498437089043,OK,correct SMILES,OK,{},,OK,4.7495957017895,OK,correct SMILES,0.461497007056,Inconclusive,OK,correct SMILES,0.943123888826,Inconclusive
16,54.1,3834.5,31.3,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C=CC=CC6=CC(O)=C5)=C7F)C7=N2)C[C@@H](F)C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((2S,4R)-4-fluoro-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((2S,4R)-4-fluoro-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((2S,4R)-4-fluoro-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OC[C@H]4N(C)C[C@H](F)C4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,CN1C[C@H](F)C[C@H]1COc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,532.2398306384,"[M+H],",533.2,0.960169361600038,31.3,54.1,3834.5,CN1C[C@H](F)C[C@H]1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,86.64,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.8382178544998169, ""> 3"": 0.1617821604013443}}",,OK,0.838217854499817,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3802710831422539, ""> -5"": 0.619728916857746}}",,OK,0.380271083142254,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.0028828382, '> 10uM': 0.99711716}}",0.00288283824920654,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.17407909169143,OK,correct SMILES,OK,{},,OK,4.14148018299339,OK,correct SMILES,1.2899276931,Inconclusive,OK,correct SMILES,0.737073977634,Inconclusive
17,666.2,,2209.6,OC1=CC(C2=C(F)C3=NC(O[C@H](C)CN(C)C)=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C3C=N2)=C6C=CC=CC6=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-2-(((R)-1-(dimethylamino)propan-2-yl)oxy)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-2-(((R)-1-(dimethylamino)propan-2-yl)oxy)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-2-(((R)-1-(dimethylamino)propan-2-yl)oxy)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(O[C@H](C)CN(C)C)=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C3C=N2)=C6C=CC=CC6=C1,C[C@H](CN(C)C)Oc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,502.2492524705,"[M+H],",503.2,0.950747529500006,2209.6,666.2,,C[C@H](CN(C)C)O[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,86.64,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9102156162261963, ""> 3"": 0.08978435397148132}}",,OK,0.910215616226196,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.36785211611460367, ""> -5"": 0.6321478838853963}}",,OK,0.367852116114604,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.0028595924, '> 10uM': 0.9971404}}",0.00285959243774414,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,1.47747832025116,OK,correct SMILES,OK,{},,OK,3.97689492478041,OK,correct SMILES,1.38763975192,Inconclusive,OK,correct SMILES,0.695884974657,Inconclusive
18,76.8,3742.5,3.1,OC1=CC(C2=C(F)C3=NC(OCCN(C)C)=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C3C=N2)=C6C=CC=CC6=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-2-(2-(dimethylamino)ethoxy)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-2-(2-(dimethylamino)ethoxy)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-2-(2-(dimethylamino)ethoxy)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCCN(C)C)=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C3C=N2)=C6C=CC=CC6=C1,CN(C)CCOc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,488.2336024063,"[M+H],",489.2,0.966397593700037,3.1,76.8,3742.5,CN(C)CCO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,86.64,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9654222726821899, ""> 3"": 0.03457770496606827}}",,OK,0.96542227268219,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.4230696686397986, ""> -5"": 0.5769303313602012}}",,OK,0.423069668639799,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.0015897751, '> 10uM': 0.9984102}}",0.00158977508544922,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,1.24917128206954,OK,correct SMILES,OK,{},,OK,3.89134990392519,OK,correct SMILES,1.05060666362,Inconclusive,OK,correct SMILES,0.708115571425,Inconclusive
19,122,,664.8,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C=C(F)C=CC6=CC=C5)=C7F)C7=N2)CCC1,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(7-fluoronaphthalen-1-yl)-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(7-fluoronaphthalen-1-yl)-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(7-fluoronaphthalen-1-yl)-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine",,,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C=C(F)C=CC6=CC=C5)=C7F)C7=N2)CCC1,CN1CCC[C@H]1COc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cccc4ccc(F)cc34)c(F)c2n1,516.2449160163,(M+H).,517.3,1.05508398369989,664.8,122,,CN1CCC[C@H]1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Fc1ccc2cccc([*:4])c2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.8169659972190857, ""> 3"": 0.1830340176820755}}",,OK,0.816965997219086,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.26191441027983153, ""> -5"": 0.7380855897201686}}",,OK,0.261914410279832,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.0072556734, '> 10uM': 0.9927443}}",0.0072556734085083,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.50785204199496,OK,correct SMILES,OK,{},,OK,4.60089773786968,OK,correct SMILES,0.66635668514,Inconclusive,OK,correct SMILES,0.87345052617,Inconclusive
20,691.8,,967,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C=CC=CC6=CC=C5)=C7F)C7=N2)CCC1,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(naphthalen-1-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(naphthalen-1-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(naphthalen-1-yl)pyrido[4,3-d]pyrimidine",,,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C=CC=CC6=CC=C5)=C7F)C7=N2)CCC1,CN1CCC[C@H]1COc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cccc4ccccc34)c(F)c2n1,498.2543378484,(M+H).,499.2,0.945662151600004,967,691.8,,CN1CCC[C@H]1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],c1ccc2c([*:4])cccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.6571043729782104, ""> 3"": 0.34289565682411194}}",,OK,0.65710437297821,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.28382178615069154, ""> -5"": 0.7161782138493085}}",,OK,0.283821786150692,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.0015527606, '> 10uM': 0.99844724}}",0.0015527606010437,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.49196892819155,OK,correct SMILES,OK,{},,OK,4.56682956209085,OK,correct SMILES,0.495545168246,Inconclusive,OK,correct SMILES,0.882352202742,Inconclusive
21,262.9,,447.5,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6CCCCC6=CC=C5)=C7F)C7=N2)CCC1,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(5,6,7,8-tetrahydronaphthalen-1-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(5,6,7,8-tetrahydronaphthalen-1-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(5,6,7,8-tetrahydronaphthalen-1-yl)pyrido[4,3-d]pyrimidine",,,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6CCCCC6=CC=C5)=C7F)C7=N2)CCC1,CN1CCC[C@H]1COc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cccc4c3CCCC4)c(F)c2n1,502.2856379768,(M+H).,503.3,1.01436202320008,447.5,262.9,,CN1CCC[C@H]1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],c1cc2c(c([*:4])c1)CCCC2,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.3423337936401367, ""> 3"": 0.6576662063598633}}",,OK,0.342333793640137,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3194836517089271, ""> -5"": 0.680516348291073}}",,OK,0.319483651708927,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.0013993382, '> 10uM': 0.99860066}}",0.00139933824539185,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.12512324597075,OK,correct SMILES,OK,{},,OK,4.24175958006566,OK,correct SMILES,0.573471407889,Inconclusive,OK,correct SMILES,0.874654046132,Inconclusive
22,50.3,1888.7,19.6,OC1=CC(C2=C(F)C3=NC(OCCCN4CCOCC4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(3-morpholinopropoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(3-morpholinopropoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(3-morpholinopropoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCCCN4CCOCC4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,Oc1cc(-c2ncc3c(N4C[C@@H]5CC[C@H](C4)N5)nc(OCCCN4CCOCC4)nc3c2F)c2ccccc2c1,544.2598171568,(M+H).,545.3,1.04018284319989,19.6,50.3,1888.7,C(CO[*:1])CN1CCOCC1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,95.87,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.8973928689956665, ""> 3"": 0.10260713845491409}}",,OK,0.897392868995667,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5236344881990619, ""> -5"": 0.4763655118009381}}",,OK,0.523634488199062,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.013793528, '> 10uM': 0.9862065}}",0.0137935280799866,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.08391638297842,OK,correct SMILES,OK,{},,OK,3.91465357430959,OK,correct SMILES,0.591078368795,Inconclusive,OK,correct SMILES,0.763706275847,Inconclusive
24,7.9,2890,5,OC1=CC(C2=C(F)C3=NC(OCCCN4[C@]5([H])CO[C@](C5)([H])C4)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C3C=N2)=C8C=CC=CC8=C1,,"4-(2-(3-((1S,4S)-2-oxa-5-azabicyclo[2.2.1]heptan-5-yl)propoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(2-(3-((1S,4S)-2-oxa-5-azabicyclo[2.2.1]heptan-5-yl)propoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(2-(3-((1S,4S)-2-oxa-5-azabicyclo[2.2.1]heptan-5-yl)propoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCCCN4[C@]5([H])CO[C@](C5)([H])C4)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C3C=N2)=C8C=CC=CC8=C1,Oc1cc(-c2ncc3c(N4C[C@@H]5CC[C@H](C4)N5)nc(OCCCN4C[C@@H]5C[C@H]4CO5)nc3c2F)c2ccccc2c1,556.2598171568,(M+H).,557.3,1.04018284319989,5,7.9,2890,C(CO[*:1])CN1C[C@@H]2C[C@H]1CO2,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,95.87,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.8619850873947144, ""> 3"": 0.13801491260528564}}",,OK,0.861985087394714,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5055404901377643, ""> -5"": 0.4944595098622358}}",,OK,0.505540490137764,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.02941668, '> 10uM': 0.9705833}}",0.0294166803359985,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,1.80999917557176,OK,correct SMILES,OK,{},,OK,3.8238052411626,OK,correct SMILES,0.82202714762,Inconclusive,OK,correct SMILES,0.80298985995,Inconclusive
25,338.4,,269.7,OC1=CC(C2=C(F)C3=NC(OCCN4CCOCC4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-morpholinoethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-morpholinoethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-morpholinoethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCCN4CCOCC4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,Oc1cc(-c2ncc3c(N4C[C@@H]5CC[C@H](C4)N5)nc(OCCN4CCOCC4)nc3c2F)c2ccccc2c1,530.2441670926,(M+H).,531.2,0.955832907400008,269.7,338.4,,C1CN(CCO[*:1])CCO1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,95.87,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9594505429267883, ""> 3"": 0.04054945707321167}}",,OK,0.959450542926788,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5189290502854655, ""> -5"": 0.48107094971453457}}",,OK,0.518929050285466,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.020453632, '> 10uM': 0.97954637}}",0.0204536318778992,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,1.92264316045211,OK,correct SMILES,OK,{},,OK,3.73262322621514,OK,correct SMILES,0.831295486664,Inconclusive,OK,correct SMILES,0.792438828939,Inconclusive
26,42.1,4282.7,27.9,OC1=CC(C2=C(C3=NC(OCCN4C[C@H]5OC[C@@H]4C5)=NC(N6C[C@]7([H])N[C@]([H])(C6)CC7)=C3C=N2)F)=C8C=CC=CC8=C1,,"4-(2-(2-((1S,4S)-2-oxa-5-azabicyclo[2.2.1]heptan-5-yl)ethoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(2-(2-((1S,4S)-2-oxa-5-azabicyclo[2.2.1]heptan-5-yl)ethoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(2-(2-((1S,4S)-2-oxa-5-azabicyclo[2.2.1]heptan-5-yl)ethoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoropyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCCN4[C@]5([H])CO[C@](C5)([H])C4)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C3C=N2)=C8C=CC=CC8=C1,Oc1cc(-c2ncc3c(N4C[C@@H]5CC[C@H](C4)N5)nc(OCCN4C[C@@H]5C[C@H]4CO5)nc3c2F)c2ccccc2c1,542.2441670926,(M+H).,543.2,0.955832907400008,27.9,42.1,4282.7,C(CN1C[C@@H]2C[C@H]1CO2)O[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,95.87,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9457244873046875, ""> 3"": 0.05427548661828041}}",,OK,0.945724487304688,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5378929863110835, ""> -5"": 0.46210701368891655}}",,OK,0.537892986311084,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.01928103, '> 10uM': 0.980719}}",0.0192810297012329,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,1.64874897576328,OK,correct SMILES,OK,{},,OK,3.48962797182518,OK,correct SMILES,0.981502758219,Inconclusive,OK,correct SMILES,0.691825629759,Inconclusive
29,160.4,13630.9,169.6,FC(C1=NC(OC[C@H]2N(CCC2)C(C)C)=NC(N3C[C@]4([H])N[C@]([H])(C3)CC4)=C1C=N5)=C5C6=C7C(Cl)=CC=CC7=CC=C6,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(((S)-1-isopropylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(((S)-1-isopropylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(((S)-1-isopropylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine",,,CC(N1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C(Cl)=CC=CC6=CC=C5)=C7F)C7=N2)CCC1)C,CC(C)N1CCC[C@H]1COc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,560.2466656547,(M+).,561.2,0.953334345299936,169.6,160.4,13630.9,CC(C)N1CCC[C@H]1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9687607884407043, ""> 3"": 0.031239215284585953}}",,OK,0.968760788440704,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.34158068949325476, ""> -5"": 0.6584193105067451}}",,OK,0.341580689493255,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.05121988, '> 10uM': 0.9487801}}",0.0512198805809021,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,4.94901638796821,OK,correct SMILES,OK,{},,OK,5.24609921127689,OK,correct SMILES,0.517064605832,>100 uL/min/mg,OK,correct SMILES,0.930140140292,Inconclusive
